specimen,interface,gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd
PUPA-72h_cellbin,epidermis,Mdh2,0.29383028,0.25339973,0.040430546,,
PUPA-72h_cellbin,epidermis,mt:ATPase8,0.299747,0.2593323,0.04041469,,
PUPA-72h_cellbin,epidermis,Prm,0.22738947,0.18869478,0.038694695,,
PUPA-72h_cellbin,epidermis,Ald1,0.30246374,0.26477656,0.037687182,,
PUPA-72h_cellbin,epidermis,ATPsyngamma,0.25042537,0.21312737,0.037297994,,
PUPA-72h_cellbin,epidermis,eEF1alpha2,0.31325477,0.27762824,0.03562653,,
PUPA-72h_cellbin,epidermis,ND-AGGG,0.22353093,0.18809879,0.035432145,,
PUPA-72h_cellbin,epidermis,GstD1,0.315865,0.28137958,0.03448543,,
PUPA-72h_cellbin,epidermis,pre-rRNA:CR45856,2.0431783,2.008701,0.034477234,,
PUPA-72h_cellbin,epidermis,Gapdh1,0.28598538,0.25360778,0.0323776,,
PUPA-72h_cellbin,epidermis,CG30430,0.30692497,0.281914,0.025010973,,
PUPA-72h_cellbin,epidermis,sun,0.32251638,0.2981995,0.024316877,,
PUPA-72h_cellbin,epidermis,Osi19,0.22677872,0.20504348,0.021735236,,
PUPA-72h_cellbin,epidermis,Cpr62Bc,1.3762821,1.3567877,0.019494414,,
PUPA-72h_cellbin,epidermis,Obp44a,0.7201433,0.70080185,0.019341469,,
PUPA-72h_cellbin,epidermis,CG34172,0.63367426,0.6185017,0.015172541,,
PUPA-72h_cellbin,epidermis,pre-rRNA:CR45847,1.1844063,1.1712524,0.013153911,,
PUPA-72h_cellbin,epidermis,Cpr49Ab,0.30931926,0.30395105,0.005368203,,
PUPA-72h_cellbin,epidermis,CG17376,0.23646446,0.23256198,0.00390248,,
PUPA-72h_cellbin,epidermis,mt:ND3,0.322,0.31991032,0.0020896792,,
PUPA-72h_cellbin,epidermis,CG12998,0.475809,0.47380173,0.0020072758,,
PUPA-72h_cellbin,epidermis,Cpr76Bb,0.39277214,0.3930987,-0.00032657385,,
PUPA-72h_cellbin,epidermis,Argk,0.31749514,0.3189145,-0.0014193654,,
PUPA-72h_cellbin,epidermis,CG41128,0.22538345,0.22796622,-0.0025827736,,
PUPA-72h_cellbin,epidermis,DptA,0.7636332,0.7686872,-0.005053997,,
PUPA-72h_cellbin,epidermis,18SrRNA-Psi:CR41602,0.9563202,0.96218455,-0.005864322,,
PUPA-72h_cellbin,epidermis,28SrRNA-Psi:CR40741,0.24347867,0.25663596,-0.013157293,,
PUPA-72h_cellbin,epidermis,Mst87F,0.2629929,0.2795245,-0.016531616,,
PUPA-72h_cellbin,epidermis,fln,0.21647127,0.23357573,-0.017104462,,
PUPA-72h_cellbin,epidermis,Mst84Db,0.2704965,0.29173517,-0.021238685,,
PUPA-72h_cellbin,epidermis,Cpr92F,0.95026517,0.9750549,-0.02478975,,
PUPA-72h_cellbin,epidermis,Cpr78Cc,0.3538324,0.38126996,-0.027437568,,
PUPA-72h_cellbin,epidermis,CG34327,0.29433116,0.33138674,-0.03705558,,
PUPA-72h_cellbin,epidermis,28SrRNA-Psi:CR40596,0.8727226,0.9139334,-0.04121077,,
PUPA-72h_cellbin,epidermis,28SrRNA-Psi:CR45862,0.71207875,0.75396115,-0.041882396,,
PUPA-72h_cellbin,epidermis,28SrRNA-Psi:CR45851,0.33246335,0.38430145,-0.0518381,,
PUPA-72h_cellbin,epidermis,CG13062,0.2760153,0.3310536,-0.055038303,,
PUPA-72h_cellbin,epidermis,mt:ND1,0.88429636,0.9408077,-0.056511343,,
PUPA-72h_cellbin,epidermis,Cpr100A,0.2155672,0.27334726,-0.057780057,,
PUPA-72h_cellbin,epidermis,GstS1,0.19689652,0.25934908,-0.062452555,,
PUPA-72h_cellbin,epidermis,Act88F,0.5640574,0.6266643,-0.06260687,0.13432835820895522,0.026999099288989276
PUPA-72h_cellbin,epidermis,28SrRNA-Psi:CR45859,0.8448641,0.9226008,-0.077736735,0.9850746268656716,0.03393487310853678
PUPA-72h_cellbin,epidermis,mt:ND5,0.4230971,0.5218557,-0.09875861,0.27860696517412936,0.019818448770590566
PUPA-72h_cellbin,epidermis,mt:ND6,0.3152304,0.4290135,-0.11378309,0.845771144278607,0.01864055083553533
PUPA-72h_cellbin,epidermis,CG17777,0.20824775,0.32492614,-0.11667839,0.014925373134328358,0.0367613747832002
PUPA-72h_cellbin,epidermis,mt:lrRNA,3.2181783,3.5555847,-0.3374064,0.9850746268656716,0.04082175391180816
PUPA-72h_cellbin,somatic muscle,RpLP2,2.901546,2.2637453,0.6378007,0.004975124378109453,0.0790213286513334
PUPA-72h_cellbin,somatic muscle,RpL39,3.0503035,2.4610438,0.5892596,0.004975124378109453,0.08612358148032485
PUPA-72h_cellbin,somatic muscle,RpL41,3.3138595,2.7332072,0.58065224,0.004975124378109453,0.09080973821308308
PUPA-72h_cellbin,somatic muscle,TpnC73F,1.9364965,1.3854642,0.5510323,0.004975124378109453,0.13020179775218865
PUPA-72h_cellbin,somatic muscle,Act57B,3.216317,2.6865976,0.52971935,0.004975124378109453,0.12534275755241678
PUPA-72h_cellbin,somatic muscle,mt:CoI,3.9568942,3.4559267,0.5009675,0.01990049751243781,0.07612006797271786
PUPA-72h_cellbin,somatic muscle,RpS27,1.5194042,1.0412242,0.47817993,,
PUPA-72h_cellbin,somatic muscle,eEF1alpha1,1.9578886,1.4843484,0.4735402,,
PUPA-72h_cellbin,somatic muscle,mt:CoII,3.5719934,3.1083918,0.4636016,,
PUPA-72h_cellbin,somatic muscle,RpL27A,1.6867528,1.2374959,0.4492569,,
PUPA-72h_cellbin,somatic muscle,RpL23,1.8467451,1.4270434,0.4197017,,
PUPA-72h_cellbin,somatic muscle,RpL5,1.5268037,1.1104288,0.41637492,,
PUPA-72h_cellbin,somatic muscle,RpS20,1.5018699,1.0880009,0.41386902,,
PUPA-72h_cellbin,somatic muscle,RpL14,1.5446329,1.132069,0.41256392,,
PUPA-72h_cellbin,somatic muscle,RpS25,2.173187,1.7732263,0.39996076,,
PUPA-72h_cellbin,somatic muscle,RpS5a,1.4246645,1.026367,0.39829755,,
PUPA-72h_cellbin,somatic muscle,RpL38,1.9025981,1.5049617,0.3976364,,
PUPA-72h_cellbin,somatic muscle,RpL21,1.3832024,0.9864509,0.39675152,,
PUPA-72h_cellbin,somatic muscle,RpL9,1.457652,1.0667044,0.39094758,,
PUPA-72h_cellbin,somatic muscle,RpS12,1.5330731,1.1455903,0.38748276,,
PUPA-72h_cellbin,somatic muscle,RpL29,1.3805374,0.99712443,0.38341296,,
PUPA-72h_cellbin,somatic muscle,RpS15,1.5211505,1.1519375,0.36921299,,
PUPA-72h_cellbin,somatic muscle,RpS8,1.4450321,1.0815011,0.363531,,
PUPA-72h_cellbin,somatic muscle,RpLP1,1.7976787,1.4356436,0.36203516,,
PUPA-72h_cellbin,somatic muscle,RpS30,1.4203215,1.062562,0.35775948,,
PUPA-72h_cellbin,somatic muscle,RpS9,1.3866076,1.034968,0.35163963,,
PUPA-72h_cellbin,somatic muscle,RpS2,1.1860424,0.8361968,0.34984565,,
PUPA-72h_cellbin,somatic muscle,CG1368,0.7450016,0.3993925,0.34560913,,
PUPA-72h_cellbin,somatic muscle,lncRNA:CR34335,3.3408556,2.9953983,0.34545732,,
PUPA-72h_cellbin,somatic muscle,RpL15,1.3583981,1.0130371,0.345361,,
PUPA-72h_cellbin,somatic muscle,RpL11,1.0338191,0.6889276,0.3448915,,
PUPA-72h_cellbin,somatic muscle,RpS28b,1.4648653,1.1227051,0.34216022,,
PUPA-72h_cellbin,somatic muscle,RpS11,1.5644139,1.2269744,0.33743954,,
PUPA-72h_cellbin,somatic muscle,RpS3A,1.1896533,0.8542812,0.3353721,,
PUPA-72h_cellbin,somatic muscle,sta,1.2667261,0.93515337,0.33157277,,
PUPA-72h_cellbin,somatic muscle,Mlc2,4.914025,4.582909,0.33111572,,
PUPA-72h_cellbin,somatic muscle,RpS14a,1.1902629,0.8597785,0.3304844,,
PUPA-72h_cellbin,somatic muscle,up,3.1102319,2.7798707,0.33036113,,
PUPA-72h_cellbin,somatic muscle,Acp65Aa,2.0705838,1.7402517,0.33033216,,
PUPA-72h_cellbin,somatic muscle,RpS19a,1.2534256,0.9239653,0.32946032,,
PUPA-72h_cellbin,somatic muscle,RpL31,1.4636892,1.1348076,0.32888162,,
PUPA-72h_cellbin,somatic muscle,RpS18,1.0233923,0.6991797,0.3242126,,
PUPA-72h_cellbin,somatic muscle,RpS21,1.448664,1.1247699,0.32389402,,
PUPA-72h_cellbin,somatic muscle,eEF5,1.2680447,0.9452343,0.3228104,,
PUPA-72h_cellbin,somatic muscle,RpL36A,1.1911014,0.86836356,0.32273787,,
PUPA-72h_cellbin,somatic muscle,lncRNA:CR40469,3.5391188,3.2170992,0.32201958,,
PUPA-72h_cellbin,somatic muscle,Cpr30B,1.1365727,0.8151882,0.3213845,,
PUPA-72h_cellbin,somatic muscle,RpS17,1.2674118,0.9476349,0.31977695,,
PUPA-72h_cellbin,somatic muscle,RpL10,1.3906494,1.0711064,0.319543,,
PUPA-72h_cellbin,somatic muscle,RpL18A,1.3668292,1.0511981,0.31563103,,
PUPA-72h_cellbin,somatic muscle,RpS4,1.3470085,1.0314903,0.31551814,,
PUPA-72h_cellbin,somatic muscle,RpS27A,1.318458,1.0074377,0.31102026,,
PUPA-72h_cellbin,somatic muscle,CG4962,0.9474146,0.6373439,0.3100707,,
PUPA-72h_cellbin,somatic muscle,CG13231,0.9525551,0.6427941,0.30976105,,
PUPA-72h_cellbin,somatic muscle,RpL24,0.9914164,0.68360573,0.30781066,,
PUPA-72h_cellbin,somatic muscle,RpL13A,1.3434738,1.0370089,0.3064649,,
PUPA-72h_cellbin,somatic muscle,RpL22,1.0718843,0.7714381,0.30044615,,
PUPA-72h_cellbin,somatic muscle,RpL7,1.125565,0.8256618,0.29990327,,
PUPA-72h_cellbin,somatic muscle,RpS10b,0.9504755,0.6509086,0.29956692,,
PUPA-72h_cellbin,somatic muscle,RpL37a,1.4910759,1.1919926,0.29908323,,
PUPA-72h_cellbin,somatic muscle,wupA,2.3130953,2.0188956,0.2941997,,
PUPA-72h_cellbin,somatic muscle,CG13042,1.699928,1.4094621,0.29046595,,
PUPA-72h_cellbin,somatic muscle,RpL8,1.0171129,0.72921115,0.2879017,,
PUPA-72h_cellbin,somatic muscle,RpL36,1.3545858,1.0678701,0.28671563,,
PUPA-72h_cellbin,somatic muscle,RpL18,1.0997323,0.81408006,0.28565222,,
PUPA-72h_cellbin,somatic muscle,CG13376,0.56931156,0.28366444,0.28564712,,
PUPA-72h_cellbin,somatic muscle,RpL40,1.3088295,1.0276933,0.28113627,,
PUPA-72h_cellbin,somatic muscle,ND-MLRQ,1.3675604,1.0940297,0.27353072,,
PUPA-72h_cellbin,somatic muscle,CG34461,1.8115302,1.5388527,0.27267754,,
PUPA-72h_cellbin,somatic muscle,RpS3,1.0651139,0.79469866,0.27041525,,
PUPA-72h_cellbin,somatic muscle,COX8,1.2707384,1.0040652,0.2666732,,
PUPA-72h_cellbin,somatic muscle,RpS23,1.0425378,0.77601814,0.26651967,,
PUPA-72h_cellbin,somatic muscle,Neb-cGP,1.146145,0.87972164,0.26642334,,
PUPA-72h_cellbin,somatic muscle,Mlp60A,3.8009424,3.536523,0.26441932,,
PUPA-72h_cellbin,somatic muscle,Uhg7,0.93952024,0.675927,0.26359326,,
PUPA-72h_cellbin,somatic muscle,RpS26,1.2480589,0.98473495,0.26332396,,
PUPA-72h_cellbin,somatic muscle,CG2150,1.1937417,0.93354535,0.26019633,,
PUPA-72h_cellbin,somatic muscle,RpS29,1.4022602,1.1422974,0.2599628,,
PUPA-72h_cellbin,somatic muscle,RpS7,1.1452503,0.8853153,0.25993502,,
PUPA-72h_cellbin,somatic muscle,RpL23A,1.0433339,0.78547037,0.25786352,,
PUPA-72h_cellbin,somatic muscle,RpL37A,0.9558299,0.6992715,0.25655842,,
PUPA-72h_cellbin,somatic muscle,RpL27,0.9398271,0.6855644,0.2542627,,
PUPA-72h_cellbin,somatic muscle,TwdlT,1.642202,1.3898258,0.2523762,,
PUPA-72h_cellbin,somatic muscle,RpL26,0.9219288,0.67049414,0.25143468,,
PUPA-72h_cellbin,somatic muscle,RpS16,0.83103234,0.5821386,0.24889374,,
PUPA-72h_cellbin,somatic muscle,mt:CoIII,3.0393562,2.7915816,0.2477746,,
PUPA-72h_cellbin,somatic muscle,alphaTub84B,1.796297,1.5487518,0.24754512,,
PUPA-72h_cellbin,somatic muscle,RpL17,0.92220867,0.6750082,0.24720049,,
PUPA-72h_cellbin,somatic muscle,RpL32,1.2379344,0.99083984,0.24709451,,
PUPA-72h_cellbin,somatic muscle,levy,0.96324116,0.7162929,0.24694824,,
PUPA-72h_cellbin,somatic muscle,RpS15Aa,0.84002316,0.5943208,0.24570239,,
PUPA-72h_cellbin,somatic muscle,mt:ATPase6,4.540587,4.295381,0.24520588,,
PUPA-72h_cellbin,somatic muscle,RpL12,1.4153833,1.175449,0.23993433,,
PUPA-72h_cellbin,somatic muscle,Tctp,0.7564657,0.51775426,0.23871142,,
PUPA-72h_cellbin,somatic muscle,Col4a1,0.57788545,0.33972535,0.2381601,,
PUPA-72h_cellbin,somatic muscle,Jupiter,0.5662263,0.33023155,0.23599476,,
PUPA-72h_cellbin,somatic muscle,RpL19,1.117507,0.88469416,0.23281282,,
PUPA-72h_cellbin,somatic muscle,Mhc,2.5616183,2.3295965,0.23202181,,
PUPA-72h_cellbin,somatic muscle,CG5177,1.252496,1.0220418,0.2304542,,
PUPA-72h_cellbin,somatic muscle,CG7630,0.9801635,0.75038874,0.22977477,,
PUPA-72h_cellbin,somatic muscle,RpL30,1.0764866,0.84773695,0.22874963,,
PUPA-72h_cellbin,somatic muscle,Nacalpha,0.6978128,0.47056153,0.22725126,,
PUPA-72h_cellbin,somatic muscle,RpLP0,0.9293695,0.7028199,0.22654963,,
PUPA-72h_cellbin,somatic muscle,ATPsynbeta,1.2881308,1.062219,0.22591174,,
PUPA-72h_cellbin,somatic muscle,RpL4,0.6043025,0.37858996,0.22571257,,
PUPA-72h_cellbin,somatic muscle,RpS13,1.0434242,0.81916946,0.22425479,,
PUPA-72h_cellbin,somatic muscle,Cpr64Ac,0.78749794,0.56356233,0.2239356,,
PUPA-72h_cellbin,somatic muscle,RpL7A,0.7883964,0.5650477,0.22334874,,
PUPA-72h_cellbin,somatic muscle,RpL35,1.0039371,0.78191257,0.22202456,,
PUPA-72h_cellbin,somatic muscle,Cpr49Ah,0.7161458,0.49812,0.2180258,,
PUPA-72h_cellbin,somatic muscle,RpL6,0.8483679,0.6314245,0.21694344,,
PUPA-72h_cellbin,somatic muscle,Rack1,0.64542586,0.43008718,0.21533868,,
PUPA-72h_cellbin,somatic muscle,RpL10Ab,1.0205811,0.8082812,0.21229994,,
PUPA-72h_cellbin,somatic muscle,RpL13,0.7417832,0.530095,0.21168822,,
PUPA-72h_cellbin,somatic muscle,RpS24,0.7933976,0.5854217,0.20797592,,
PUPA-72h_cellbin,somatic muscle,RpS6,0.76796484,0.5602126,0.20775223,,
PUPA-72h_cellbin,somatic muscle,ATPsynC,1.9490874,1.7501357,0.19895172,,
PUPA-72h_cellbin,somatic muscle,DptA,0.712093,0.51406443,0.19802856,,
PUPA-72h_cellbin,somatic muscle,Tm2,2.3213317,2.124965,0.19636679,,
PUPA-72h_cellbin,somatic muscle,Cyp1,0.8671538,0.6745826,0.19257122,,
PUPA-72h_cellbin,somatic muscle,Vajk4,0.7844544,0.59228235,0.19217205,,
PUPA-72h_cellbin,somatic muscle,Obp99c,0.73415446,0.54265994,0.19149452,,
PUPA-72h_cellbin,somatic muscle,COX7C,1.1844525,0.99376005,0.19069248,,
PUPA-72h_cellbin,somatic muscle,Ald1,0.775166,0.5885507,0.18661529,,
PUPA-72h_cellbin,somatic muscle,RpS14b,0.65160304,0.4663965,0.18520653,,
PUPA-72h_cellbin,somatic muscle,ATPsynG,1.2024592,1.0173178,0.18514144,,
PUPA-72h_cellbin,somatic muscle,eEF2,0.6121314,0.4280028,0.18412861,,
PUPA-72h_cellbin,somatic muscle,Lsp2,0.890164,0.70711106,0.18305296,,
PUPA-72h_cellbin,somatic muscle,Cpr30F,1.0130848,0.8314661,0.18161869,,
PUPA-72h_cellbin,somatic muscle,mt:ND4,1.6692495,1.4905877,0.17866182,,
PUPA-72h_cellbin,somatic muscle,ATPsyngamma,0.5657675,0.3878626,0.17790493,,
PUPA-72h_cellbin,somatic muscle,cype,1.0272738,0.84998316,0.17729062,,
PUPA-72h_cellbin,somatic muscle,14-3-3zeta,0.78264374,0.6073078,0.17533594,,
PUPA-72h_cellbin,somatic muscle,COX5A,0.78144723,0.606171,0.17527622,,
PUPA-72h_cellbin,somatic muscle,Gapdh2,0.70654744,0.5321044,0.17444307,,
PUPA-72h_cellbin,somatic muscle,RpL28,1.024414,0.8502394,0.17417455,,
PUPA-72h_cellbin,somatic muscle,CG10527,0.5430813,0.36978754,0.17329374,,
PUPA-72h_cellbin,somatic muscle,ox,1.0288619,0.85689807,0.17196381,,
PUPA-72h_cellbin,somatic muscle,tsr,0.87564665,0.7050209,0.17062575,,
PUPA-72h_cellbin,somatic muscle,Cpr62Bc,0.74398416,0.57344997,0.1705342,,
PUPA-72h_cellbin,somatic muscle,Obp44a,0.7329537,0.563444,0.16950971,,
PUPA-72h_cellbin,somatic muscle,His4r,0.7145262,0.5456597,0.16886646,,
PUPA-72h_cellbin,somatic muscle,RpL35A,0.66455317,0.49610445,0.16844872,,
PUPA-72h_cellbin,somatic muscle,RpL34b,0.7172073,0.55031705,0.16689026,,
PUPA-72h_cellbin,somatic muscle,eEF1gamma,0.7381678,0.5745744,0.16359341,,
PUPA-72h_cellbin,somatic muscle,ATPsynB,0.6656947,0.50521535,0.16047937,,
PUPA-72h_cellbin,somatic muscle,mt:Cyt-b,2.81122,2.653457,0.157763,,
PUPA-72h_cellbin,somatic muscle,porin,1.0082754,0.8512034,0.15707201,,
PUPA-72h_cellbin,somatic muscle,UQCR-11,0.88975066,0.7328282,0.15692246,,
PUPA-72h_cellbin,somatic muscle,pAbp,0.8233092,0.67020875,0.15310043,,
PUPA-72h_cellbin,somatic muscle,CG2852,0.3685489,0.2161728,0.1523761,,
PUPA-72h_cellbin,somatic muscle,Mtk,0.7582029,0.60735995,0.15084296,,
PUPA-72h_cellbin,somatic muscle,vkg,0.3439053,0.19340335,0.15050195,,
PUPA-72h_cellbin,somatic muscle,LanA,0.3165844,0.16618665,0.15039776,,
PUPA-72h_cellbin,somatic muscle,Hsc70-4,0.7085492,0.56028575,0.14826345,,
PUPA-72h_cellbin,somatic muscle,Cp1,0.4997199,0.35214862,0.14757127,,
PUPA-72h_cellbin,somatic muscle,SdhC,0.42492282,0.27753496,0.14738786,,
PUPA-72h_cellbin,somatic muscle,awd,0.62744856,0.48635408,0.14109448,,
PUPA-72h_cellbin,somatic muscle,Obp99b,0.72089607,0.5818619,0.13903415,,
PUPA-72h_cellbin,somatic muscle,bt,0.9363986,0.7996237,0.1367749,,
PUPA-72h_cellbin,somatic muscle,Msr-110,0.48453635,0.3494351,0.13510126,,
PUPA-72h_cellbin,somatic muscle,COX7A,0.5842464,0.44952178,0.13472462,,
PUPA-72h_cellbin,somatic muscle,Drs,0.469214,0.3353778,0.13383618,,
PUPA-72h_cellbin,somatic muscle,CG34205,0.447289,0.31383967,0.13344932,,
PUPA-72h_cellbin,somatic muscle,COX6B,0.62258863,0.49076238,0.13182625,,
PUPA-72h_cellbin,somatic muscle,ATPsynCF6,0.5682221,0.4378669,0.13035521,,
PUPA-72h_cellbin,somatic muscle,ATPsynD,0.39190742,0.2632019,0.12870553,,
PUPA-72h_cellbin,somatic muscle,bic,0.43416202,0.3067984,0.12736362,,
PUPA-72h_cellbin,somatic muscle,Sirup,0.43891805,0.31214505,0.126773,,
PUPA-72h_cellbin,somatic muscle,UQCR-Q,0.90867853,0.78270006,0.12597847,,
PUPA-72h_cellbin,somatic muscle,ND-MWFE,0.6052088,0.48084468,0.12436414,,
PUPA-72h_cellbin,somatic muscle,CG15021,0.28228906,0.15813349,0.124155566,,
PUPA-72h_cellbin,somatic muscle,RpL3,0.6998905,0.57596976,0.12392074,,
PUPA-72h_cellbin,somatic muscle,COX5B,0.7711498,0.647794,0.123355806,,
PUPA-72h_cellbin,somatic muscle,CG6770,0.696738,0.5736369,0.123101115,,
PUPA-72h_cellbin,somatic muscle,Hsp83,0.35465926,0.23157427,0.12308499,,
PUPA-72h_cellbin,somatic muscle,COX4,0.6354171,0.51283115,0.12258595,,
PUPA-72h_cellbin,somatic muscle,ATPsynO,0.57241565,0.45091712,0.121498525,,
PUPA-72h_cellbin,somatic muscle,Ndg,0.33196223,0.21065158,0.12131065,,
PUPA-72h_cellbin,somatic muscle,CG17127,0.57090724,0.4507208,0.12018645,,
PUPA-72h_cellbin,somatic muscle,UQCR-C2,0.4925777,0.37452173,0.11805597,,
PUPA-72h_cellbin,somatic muscle,Mp20,0.84226274,0.7253155,0.11694723,,
PUPA-72h_cellbin,somatic muscle,Oda,0.51960987,0.4033046,0.11630526,,
PUPA-72h_cellbin,somatic muscle,Vajk2,0.64503205,0.52970433,0.115327716,,
PUPA-72h_cellbin,somatic muscle,Hsp23,0.45262092,0.33841816,0.11420277,,
PUPA-72h_cellbin,somatic muscle,Cpr51A,0.29754496,0.18396343,0.11358152,,
PUPA-72h_cellbin,somatic muscle,CNBP,0.38639942,0.27414244,0.112256974,,
PUPA-72h_cellbin,somatic muscle,Mf,1.1176195,1.0056071,0.11201239,,
PUPA-72h_cellbin,somatic muscle,SPARC,0.4404715,0.3290878,0.11138371,,
PUPA-72h_cellbin,somatic muscle,Cpr66Cb,0.2540102,0.142919,0.1110912,,
PUPA-72h_cellbin,somatic muscle,Mlc1,2.6962085,2.5853078,0.11090064,,
PUPA-72h_cellbin,somatic muscle,Vajk1,0.40660456,0.29618374,0.11042082,,
PUPA-72h_cellbin,somatic muscle,Gasp,0.5643457,0.4548319,0.10951382,,
PUPA-72h_cellbin,somatic muscle,betaTub56D,0.5125335,0.40387708,0.10865641,,
PUPA-72h_cellbin,somatic muscle,CG14515,0.3184407,0.21038926,0.10805145,,
PUPA-72h_cellbin,somatic muscle,roh,0.5789289,0.47157025,0.107358634,,
PUPA-72h_cellbin,somatic muscle,ATPsynE,0.6539804,0.5466856,0.1072948,,
PUPA-72h_cellbin,somatic muscle,GstD1,0.32156703,0.21443965,0.10712738,,
PUPA-72h_cellbin,somatic muscle,Mlp84B,0.9095577,0.80269784,0.10685986,,
PUPA-72h_cellbin,somatic muscle,Cpr49Ae,1.2856673,1.1790081,0.106659174,,
PUPA-72h_cellbin,somatic muscle,eEF1beta,0.38965973,0.28387982,0.105779916,,
PUPA-72h_cellbin,somatic muscle,ATPsynF,0.9636431,0.8601571,0.103486,,
PUPA-72h_cellbin,somatic muscle,edin,0.31638396,0.21306156,0.1033224,,
PUPA-72h_cellbin,somatic muscle,fau,0.5298143,0.42660466,0.103209645,,
PUPA-72h_cellbin,somatic muscle,eEF1alpha2,0.7126499,0.6096352,0.10301471,,
PUPA-72h_cellbin,somatic muscle,Tm1,1.6900856,1.5877125,0.10237312,,
PUPA-72h_cellbin,somatic muscle,betaTub60D,0.51461834,0.41235524,0.10226309,,
PUPA-72h_cellbin,somatic muscle,ND-B12,0.38792434,0.28623742,0.101686925,,
PUPA-72h_cellbin,somatic muscle,Act5C,0.35770237,0.25671822,0.100984156,,
PUPA-72h_cellbin,somatic muscle,CG13551,0.40986514,0.3091817,0.10068345,,
PUPA-72h_cellbin,somatic muscle,fax,0.2785156,0.17925897,0.099256635,,
PUPA-72h_cellbin,somatic muscle,CG44245,0.54212856,0.44383678,0.098291785,,
PUPA-72h_cellbin,somatic muscle,CG3513,0.75971484,0.661504,0.09821087,,
PUPA-72h_cellbin,somatic muscle,Fkbp12,0.27544308,0.17746018,0.0979829,,
PUPA-72h_cellbin,somatic muscle,Vajk3,0.5155251,0.4204256,0.09509951,,
PUPA-72h_cellbin,somatic muscle,CG41128,0.4342736,0.3397888,0.094484806,,
PUPA-72h_cellbin,somatic muscle,Cpr49Aa,0.8701393,0.77674246,0.09339684,,
PUPA-72h_cellbin,somatic muscle,CG14207,0.7007772,0.60752505,0.09325212,,
PUPA-72h_cellbin,somatic muscle,yps,0.3418332,0.25459945,0.08723375,,
PUPA-72h_cellbin,somatic muscle,CG45076,0.39271316,0.30561334,0.08709982,,
PUPA-72h_cellbin,somatic muscle,SclA,0.4060398,0.31964037,0.086399436,,
PUPA-72h_cellbin,somatic muscle,CG13364,0.4017277,0.31612664,0.08560106,,
PUPA-72h_cellbin,somatic muscle,ND-PDSW,0.35229585,0.26677662,0.085519224,,
PUPA-72h_cellbin,somatic muscle,CG31997,0.4387435,0.35338244,0.08536106,,
PUPA-72h_cellbin,somatic muscle,CG2663,0.2604554,0.17511979,0.08533561,,
PUPA-72h_cellbin,somatic muscle,CG34417,0.29217803,0.20695697,0.08522107,,
PUPA-72h_cellbin,somatic muscle,ND-30,0.2537696,0.1691755,0.0845941,,
PUPA-72h_cellbin,somatic muscle,Mdh2,0.5224176,0.43837276,0.084044844,,
PUPA-72h_cellbin,somatic muscle,blw,0.70750964,0.62380534,0.08370429,,
PUPA-72h_cellbin,somatic muscle,ND-B18,0.2699696,0.18691303,0.083056584,,
PUPA-72h_cellbin,somatic muscle,CG45089,0.3895452,0.3079959,0.08154932,,
PUPA-72h_cellbin,somatic muscle,ND-AGGG,0.4056226,0.32421163,0.081410974,,
PUPA-72h_cellbin,somatic muscle,CG34168,0.43604353,0.35550484,0.08053869,,
PUPA-72h_cellbin,somatic muscle,CG11267,0.32523748,0.24478024,0.08045724,,
PUPA-72h_cellbin,somatic muscle,CG44242,0.29136103,0.2111313,0.08022973,,
PUPA-72h_cellbin,somatic muscle,Pif1A,0.395535,0.31601524,0.07951975,,
PUPA-72h_cellbin,somatic muscle,sun,0.636161,0.5571195,0.07904154,,
PUPA-72h_cellbin,somatic muscle,Rtnl1,0.28922817,0.210584,0.07864417,,
PUPA-72h_cellbin,somatic muscle,Tom7,0.2904811,0.21401687,0.07646422,,
PUPA-72h_cellbin,somatic muscle,Gapdh1,0.5019174,0.42772835,0.07418907,,
PUPA-72h_cellbin,somatic muscle,crc,0.34028554,0.266813,0.07347253,,
PUPA-72h_cellbin,somatic muscle,SkpA,0.26509753,0.19171366,0.07338387,,
PUPA-72h_cellbin,somatic muscle,Eno,0.34484696,0.2715999,0.073247075,,
PUPA-72h_cellbin,somatic muscle,EbpIII,0.26482496,0.1919868,0.07283816,,
PUPA-72h_cellbin,somatic muscle,Cpr56F,0.24556665,0.17282614,0.07274051,,
PUPA-72h_cellbin,somatic muscle,Vha13,0.24163237,0.16974325,0.07188912,,
PUPA-72h_cellbin,somatic muscle,eIF4A,0.35063693,0.2794797,0.07115722,,
PUPA-72h_cellbin,somatic muscle,eIF1,0.24362963,0.1731253,0.07050434,,
PUPA-72h_cellbin,somatic muscle,CG1674,0.2648635,0.19484732,0.070016176,,
PUPA-72h_cellbin,somatic muscle,NP15.6,0.28920928,0.21989007,0.0693192,,
PUPA-72h_cellbin,somatic muscle,CG3662,0.27891615,0.21036452,0.06855163,,
PUPA-72h_cellbin,somatic muscle,ND-B14.5B,0.36074942,0.29238153,0.0683679,,
PUPA-72h_cellbin,somatic muscle,Clect27,0.3541798,0.28594682,0.06823298,,
PUPA-72h_cellbin,somatic muscle,Lmpt,0.68811756,0.62037814,0.06773943,,
PUPA-72h_cellbin,somatic muscle,CG5214,0.2658132,0.19875087,0.06706233,,
PUPA-72h_cellbin,somatic muscle,Mst84Dc,0.2291957,0.1636433,0.0655524,,
